label1,label2,r1,r2,r3,r4,r1p,r2p,r3p,r4p
91.0,91.0,185.0,3.0,94.0,91.0,209.73494,15.906379,112.8224,96.914154
100.0,100.0,201.0,1.0,101.0,100.0,221.62474,1.2427037,111.43932,110.18524
122.0,122.0,227.0,17.0,122.0,105.0,236.13295,7.3948765,121.76966,114.361176
107.0,107.0,232.0,18.0,125.0,107.0,234.45366,1.8667462,118.165306,116.291916
109.0,109.0,229.0,11.0,120.0,109.0,225.60828,6.694044,116.1561,109.449394
118.5,118.5,215.5,21.5,118.5,97.0,230.61801,1.5486672,116.08921,114.52727
120.0,120.0,217.0,23.0,120.0,97.0,213.95276,5.9948816,109.97378,103.981705
107.0,107.0,194.0,20.0,107.0,87.0,226.23936,1.1802094,113.71452,112.524574
127.0,127.0,214.0,40.0,127.0,87.0,225.44987,0.80807805,113.13019,112.32196
124.5,124.5,234.5,14.5,124.5,110.0,226.63199,1.4972317,114.06924,112.562225
112.0,112.0,224.0,0.0,112.0,112.0,238.53046,12.970847,125.755486,112.77877
106.0,106.0,205.0,7.0,106.0,99.0,223.04341,0.2631676,111.640366,111.32976
112.0,112.0,203.0,21.0,112.0,91.0,228.87157,14.258786,121.570885,107.30425
77.0,77.0,200.0,46.0,123.0,77.0,224.58437,12.626436,118.61306,105.969376
104.0,104.0,187.0,21.0,104.0,83.0,211.8403,9.584216,110.71539,101.1257
100.0,100.0,200.0,0.0,100.0,100.0,225.07883,0.20883296,112.625885,112.36365
91.0,91.0,182.0,0.0,91.0,91.0,224.75351,0.16519664,112.44051,112.21496
100.0,100.0,200.0,0.0,100.0,100.0,220.7261,0.57383275,110.6536,110.0723
122.0,122.0,244.0,0.0,122.0,122.0,229.09334,0.06434749,114.5502,114.41467
107.0,107.0,214.0,0.0,107.0,107.0,232.68558,0.31260797,116.482346,116.126915
109.0,109.0,218.0,0.0,109.0,109.0,218.83324,0.52744985,109.682335,109.14522
118.5,118.5,237.0,0.0,118.5,118.5,232.11113,0.03321765,116.040474,115.93074
120.0,120.0,240.0,0.0,120.0,120.0,218.83708,0.78087735,109.81139,109.02614
107.0,107.0,214.0,0.0,107.0,107.0,224.14055,0.10707401,112.09986,111.93023
127.0,127.0,254.0,0.0,127.0,127.0,225.02806,1.1411545,113.08949,111.94162
124.5,124.5,249.0,0.0,124.5,124.5,224.54228,0.321336,112.419876,112.05996
112.0,112.0,224.0,0.0,112.0,112.0,249.94757,-0.13512875,124.858,124.88962
106.0,106.0,212.0,0.0,106.0,106.0,223.14618,0.24461292,111.68155,111.38727
112.0,112.0,224.0,0.0,112.0,112.0,242.282,-0.29498938,120.936775,121.11393
77.0,77.0,154.0,0.0,77.0,77.0,211.98193,0.29992792,106.13048,105.8015
104.0,104.0,208.0,0.0,104.0,104.0,220.97124,0.27349207,110.60937,110.2932
